artistName_x,Year,Month,Day,time,Sum of msPlayed,trackName,albumName,artistName_y,trackUri,playlists.name,track_id,hour
Aerosmith,2023,August,11,11:17:00,143894,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,11
Aerosmith,2023,August,11,20:06:00,76334,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,20
Aerosmith,2023,August,11,20:06:00,76334,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,20
Aerosmith,2023,August,12,13:12:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,13
Aerosmith,2023,August,12,13:12:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,13
Aerosmith,2023,September,4,00:27:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,00
Aerosmith,2023,September,4,00:27:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,00
Aerosmith,2023,September,4,20:05:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,20
Aerosmith,2023,September,4,20:05:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,20
Aerosmith,2023,September,5,19:26:00,35923,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,19
Aerosmith,2023,September,5,19:26:00,35923,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,19
Aerosmith,2023,September,6,01:30:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,01
Aerosmith,2023,September,6,01:30:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,01
Aerosmith,2023,September,7,00:28:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,00
Aerosmith,2023,September,7,00:28:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,00
Aerosmith,2023,September,8,21:51:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,I Will Survive,5SZ6zX4rOrEQferfFC2MfP,21
Aerosmith,2023,September,8,21:51:00,220310,Walk This Way,Toys In The Attic,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Rock Paper Scissors,5SZ6zX4rOrEQferfFC2MfP,21
Aerosmith,2023,July,8,15:05:00,267596,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,15
Aerosmith,2023,July,23,02:37:00,267596,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,02
Aerosmith,2023,August,3,03:52:00,3626,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,03
Aerosmith,2023,August,31,19:34:00,267596,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,19
Aerosmith,2023,September,6,04:26:00,267596,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,04
Aerosmith,2023,September,7,01:08:00,267596,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,01
Aerosmith,2023,September,8,23:14:00,267596,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,23
Aerosmith,2023,September,16,02:04:00,53150,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,02
Aerosmith,2023,September,16,04:04:00,128502,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,04
Aerosmith,2023,September,16,08:53:00,2860,Dream On,Aerosmith,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,Rock Paper Scissors,5MxNLUsfh7uzROypsoO5qe,08
AJR,2023,June,5,20:23:00,180742,World's Smallest Violin,OK ORCHESTRA,AJR,spotify:track:3jHBgKdLCf46aP3HRI0WYv,The Knew,3jHBgKdLCf46aP3HRI0WYv,20
AJR,2023,June,8,00:36:00,180742,World's Smallest Violin,OK ORCHESTRA,AJR,spotify:track:3jHBgKdLCf46aP3HRI0WYv,The Knew,3jHBgKdLCf46aP3HRI0WYv,00
AJR,2023,June,10,02:32:00,180742,World's Smallest Violin,OK ORCHESTRA,AJR,spotify:track:3jHBgKdLCf46aP3HRI0WYv,The Knew,3jHBgKdLCf46aP3HRI0WYv,02
AJR,2023,July,21,10:55:00,180742,World's Smallest Violin,OK ORCHESTRA,AJR,spotify:track:3jHBgKdLCf46aP3HRI0WYv,The Knew,3jHBgKdLCf46aP3HRI0WYv,10
AJR,2023,July,31,23:07:00,180742,World's Smallest Violin,OK ORCHESTRA,AJR,spotify:track:3jHBgKdLCf46aP3HRI0WYv,The Knew,3jHBgKdLCf46aP3HRI0WYv,23
AJR,2023,August,6,02:26:00,180742,World's Smallest Violin,OK ORCHESTRA,AJR,spotify:track:3jHBgKdLCf46aP3HRI0WYv,The Knew,3jHBgKdLCf46aP3HRI0WYv,02
AJR,2023,June,6,10:44:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,10
AJR,2023,June,8,23:22:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,23
AJR,2023,June,9,03:08:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,03
AJR,2023,June,11,03:05:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,03
AJR,2023,June,18,17:12:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,17
AJR,2023,June,18,23:03:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,23
AJR,2023,June,18,23:12:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,23
AJR,2023,June,23,19:42:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,19
AJR,2023,July,9,07:27:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,07
AJR,2023,July,22,00:53:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,00
AJR,2023,July,22,04:57:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,04
AJR,2023,July,22,08:24:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,08
AJR,2023,August,2,02:01:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,02
AJR,2023,September,17,00:23:00,212783,100 Bad Days,Neotheater,AJR,spotify:track:17FK4etx1u2NK60cptINMS,The Knew,17FK4etx1u2NK60cptINMS,00
AJR,2023,June,7,00:37:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,00
AJR,2023,June,16,10:16:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,10
AJR,2023,June,18,23:04:00,69639,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,23
AJR,2023,July,9,04:38:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,04
AJR,2023,July,9,07:46:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,07
AJR,2023,July,21,20:38:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,20
AJR,2023,July,22,01:36:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,01
AJR,2023,July,24,22:12:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,22
AJR,2023,July,31,22:34:00,212373,Burn The House Down,The Click,AJR,spotify:track:0TkJIyL69RAUIbNwGub6uR,The Knew,0TkJIyL69RAUIbNwGub6uR,22
AJR,2023,June,8,20:50:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,20
AJR,2023,June,17,14:49:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,14
AJR,2023,June,18,22:59:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,22
AJR,2023,June,21,10:39:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,10
AJR,2023,June,24,00:55:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,00
AJR,2023,June,28,10:40:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,10
AJR,2023,July,6,21:42:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,21
AJR,2023,July,23,16:55:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,16
AJR,2023,July,28,20:51:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,20
AJR,2023,August,5,14:40:00,1750,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,14
AJR,2023,August,5,14:44:00,217028,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,14
AJR,2023,September,2,19:58:00,218763,Sober Up (feat. Rivers Cuomo),The Click,AJR,spotify:track:5jiYx70OBzEI99jx1Gn3FN,The Knew,5jiYx70OBzEI99jx1Gn3FN,19
AJR,2023,June,8,23:02:00,170858,Bang!,OK ORCHESTRA,AJR,spotify:track:5FQPpxOXsvkMN6v18gtpwY,The Knew,5FQPpxOXsvkMN6v18gtpwY,23
AJR,2023,June,21,01:13:00,170858,Bang!,OK ORCHESTRA,AJR,spotify:track:5FQPpxOXsvkMN6v18gtpwY,The Knew,5FQPpxOXsvkMN6v18gtpwY,01
AJR,2023,June,24,00:37:00,88224,Bang!,OK ORCHESTRA,AJR,spotify:track:5FQPpxOXsvkMN6v18gtpwY,The Knew,5FQPpxOXsvkMN6v18gtpwY,00
AJR,2023,June,24,03:57:00,82637,Bang!,OK ORCHESTRA,AJR,spotify:track:5FQPpxOXsvkMN6v18gtpwY,The Knew,5FQPpxOXsvkMN6v18gtpwY,03
AJR,2023,June,26,01:45:00,170858,Bang!,OK ORCHESTRA,AJR,spotify:track:5FQPpxOXsvkMN6v18gtpwY,The Knew,5FQPpxOXsvkMN6v18gtpwY,01
AJR,2023,June,27,00:52:00,170858,Bang!,OK ORCHESTRA,AJR,spotify:track:5FQPpxOXsvkMN6v18gtpwY,The Knew,5FQPpxOXsvkMN6v18gtpwY,00
Alabama 3,2023,July,23,02:51:00,251213,Monday Don’t Mean Anything To Me,Monday Don't Mean Anything,Alabama 3,spotify:track:1Cc7MrnBdhj6o2JzcOrQ8R,Rock Paper Scissors,1Cc7MrnBdhj6o2JzcOrQ8R,02
Alabama 3,2023,August,12,14:31:00,251213,Monday Don’t Mean Anything To Me,Monday Don't Mean Anything,Alabama 3,spotify:track:1Cc7MrnBdhj6o2JzcOrQ8R,Rock Paper Scissors,1Cc7MrnBdhj6o2JzcOrQ8R,14
Alabama 3,2023,August,21,21:15:00,251213,Monday Don’t Mean Anything To Me,Monday Don't Mean Anything,Alabama 3,spotify:track:1Cc7MrnBdhj6o2JzcOrQ8R,Rock Paper Scissors,1Cc7MrnBdhj6o2JzcOrQ8R,21
Alabama 3,2023,September,7,03:14:00,251213,Monday Don’t Mean Anything To Me,Monday Don't Mean Anything,Alabama 3,spotify:track:1Cc7MrnBdhj6o2JzcOrQ8R,Rock Paper Scissors,1Cc7MrnBdhj6o2JzcOrQ8R,03
Alice Merton,2023,June,16,10:20:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,10
Alice Merton,2023,June,16,10:20:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,10
Alice Merton,2023,June,29,02:39:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,02
Alice Merton,2023,June,29,02:39:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,02
Alice Merton,2023,June,29,05:31:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,05
Alice Merton,2023,June,29,05:31:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,05
Alice Merton,2023,June,30,01:46:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,June,30,01:46:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,June,30,11:27:00,231995,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,11
Alice Merton,2023,June,30,11:27:00,231995,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,11
Alice Merton,2023,June,30,19:02:00,3849,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,19
Alice Merton,2023,June,30,19:02:00,3849,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,19
Alice Merton,2023,July,1,19:06:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,19
Alice Merton,2023,July,1,19:06:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,19
Alice Merton,2023,July,2,15:09:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,15
Alice Merton,2023,July,2,15:09:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,15
Alice Merton,2023,July,3,20:36:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,3,20:36:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,6,03:11:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,03
Alice Merton,2023,July,6,03:11:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,03
Alice Merton,2023,July,7,05:01:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,05
Alice Merton,2023,July,7,05:01:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,05
Alice Merton,2023,July,9,02:32:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,02
Alice Merton,2023,July,9,02:32:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,02
Alice Merton,2023,July,10,01:56:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,July,10,01:56:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,July,11,04:59:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,04
Alice Merton,2023,July,11,04:59:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,04
Alice Merton,2023,July,12,20:32:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,12,20:32:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,15,19:09:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,19
Alice Merton,2023,July,15,19:09:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,19
Alice Merton,2023,July,15,23:53:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,23
Alice Merton,2023,July,15,23:53:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,23
Alice Merton,2023,July,16,07:03:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,07
Alice Merton,2023,July,16,07:03:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,07
Alice Merton,2023,July,16,20:34:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,16,20:34:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,20,04:08:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,04
Alice Merton,2023,July,20,04:08:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,04
Alice Merton,2023,July,21,05:16:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,05
Alice Merton,2023,July,21,05:16:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,05
Alice Merton,2023,July,26,20:29:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,26,20:29:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,20
Alice Merton,2023,July,29,06:31:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,06
Alice Merton,2023,July,29,06:31:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,06
Alice Merton,2023,July,31,03:23:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,03
Alice Merton,2023,July,31,03:23:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,03
Alice Merton,2023,August,1,02:01:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,02
Alice Merton,2023,August,1,02:01:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,02
Alice Merton,2023,August,2,04:12:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,04
Alice Merton,2023,August,2,04:12:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,04
Alice Merton,2023,August,5,11:47:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,11
Alice Merton,2023,August,5,11:47:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,11
Alice Merton,2023,August,8,00:15:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,00
Alice Merton,2023,August,8,00:15:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,00
Alice Merton,2023,August,9,11:05:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,11
Alice Merton,2023,August,9,11:05:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,11
Alice Merton,2023,August,12,01:53:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,August,12,01:53:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,August,19,01:48:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,August,19,01:48:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,The Knew,3D5wnLaeVlCCIPzQOOAirA,01
Alice Merton,2023,August,25,05:22:00,235813,No Roots,Mint,Alice Merton,spotify:track:3D5wnLaeVlCCIPzQOOAirA,Missing Her,3D5wnLaeVlCCIPzQOOAirA,05
