track_id,playlist_id,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,neg,neu,pos,compound,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
737Mf0K9ChvqFec7dB2akx,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.724,0.646,11,-6.071,0,0.256,0.306,0.0,0.126,0.47,100.006,737Mf0K9ChvqFec7dB2akx,163200,4,,,,,alexandria virgina,32.0,23.1,27.7,32.6,23.1,28.2,19.2,62.1,0.0,0,0.0,,0,0,27.7,17.1,273.9,1014.7,47.8,12.8,291.5,25.1,10,30,5:57:36,20:30:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
2TGBmFcWHLsF68Pnk7MXZv,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.661,0.405,9,-9.319,0,0.263,0.575,0.0,0.108,0.427,148.019,2TGBmFcWHLsF68Pnk7MXZv,265840,4,0.091,0.705,0.204,0.9967,alexandria virgina,28.1,11.3,20.7,26.8,11.3,20.5,3.6,35.4,0.0,0,0.0,,0,0,27.7,15.7,257.3,1017.4,5.5,16.0,245.5,21.2,8,10,5:10:21,20:40:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
2TGBmFcWHLsF68Pnk7MXZv,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.661,0.405,9,-9.319,0,0.263,0.575,0.0,0.108,0.427,148.019,2TGBmFcWHLsF68Pnk7MXZv,265840,4,0.091,0.705,0.204,0.9967,alexandria virgina,32.0,23.1,27.7,32.6,23.1,28.2,19.2,62.1,0.0,0,0.0,,0,0,27.7,17.1,273.9,1014.7,47.8,12.8,291.5,25.1,10,30,5:57:36,20:30:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
2E0CR0I90j33ffEc1F3Pr4,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.658,0.444,10,-12.058,0,0.222,0.561,0.0,0.244,0.705,149.83,2E0CR0I90j33ffEc1F3Pr4,168229,4,,,,,alexandria virgina,28.1,11.3,20.7,26.8,11.3,20.5,3.6,35.4,0.0,0,0.0,,0,0,27.7,15.7,257.3,1017.4,5.5,16.0,245.5,21.2,8,10,5:10:21,20:40:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
2E0CR0I90j33ffEc1F3Pr4,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.658,0.444,10,-12.058,0,0.222,0.561,0.0,0.244,0.705,149.83,2E0CR0I90j33ffEc1F3Pr4,168229,4,,,,,alexandria virgina,32.0,23.1,27.7,32.6,23.1,28.2,19.2,62.1,0.0,0,0.0,,0,0,27.7,17.1,273.9,1014.7,47.8,12.8,291.5,25.1,10,30,5:57:36,20:30:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
3pkbfqWxPWu0jLUbVayQaG,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.581,0.407,7,-9.451,0,0.0379,0.643,1.49e-06,0.139,0.292,94.935,3pkbfqWxPWu0jLUbVayQaG,224842,4,,,,,alexandria virgina,28.1,11.3,20.7,26.8,11.3,20.5,3.6,35.4,0.0,0,0.0,,0,0,27.7,15.7,257.3,1017.4,5.5,16.0,245.5,21.2,8,10,5:10:21,20:40:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
3pkbfqWxPWu0jLUbVayQaG,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.581,0.407,7,-9.451,0,0.0379,0.643,1.49e-06,0.139,0.292,94.935,3pkbfqWxPWu0jLUbVayQaG,224842,4,,,,,alexandria virgina,32.0,23.1,27.7,32.6,23.1,28.2,19.2,62.1,0.0,0,0.0,,0,0,27.7,17.1,273.9,1014.7,47.8,12.8,291.5,25.1,10,30,5:57:36,20:30:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
4hP7NIeToP2hU6lyvIHPyp,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.703,0.331,8,-9.72,1,0.514,0.445,0.0,0.322,0.18,80.118,4hP7NIeToP2hU6lyvIHPyp,259339,4,,,,,alexandria virgina,28.1,11.3,20.7,26.8,11.3,20.5,3.6,35.4,0.0,0,0.0,,0,0,27.7,15.7,257.3,1017.4,5.5,16.0,245.5,21.2,8,10,5:10:21,20:40:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
4hP7NIeToP2hU6lyvIHPyp,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.703,0.331,8,-9.72,1,0.514,0.445,0.0,0.322,0.18,80.118,4hP7NIeToP2hU6lyvIHPyp,259339,4,,,,,alexandria virgina,32.0,23.1,27.7,32.6,23.1,28.2,19.2,62.1,0.0,0,0.0,,0,0,27.7,17.1,273.9,1014.7,47.8,12.8,291.5,25.1,10,30,5:57:36,20:30:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
1w1hr8DdUGqGF4qyhCvGhP,69XTCqVzbSWPMLucSvzlLl,7/9/2023,0.627,0.243,3,-7.075,1,0.0353,0.759,0.0,0.08,0.549,94.176,1w1hr8DdUGqGF4qyhCvGhP,199149,4,,,,,alexandria virgina,35.9,17.6,27.2,33.3,17.6,26.2,7.7,33.5,0.0,0,0.0,,0,0,38.9,13.3,359.1,1007.3,10.6,16.0,242.4,20.9,8,10,5:01:38,20:47:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
1w1hr8DdUGqGF4qyhCvGhP,69XTCqVzbSWPMLucSvzlLl,7/9/2023,0.627,0.243,3,-7.075,1,0.0353,0.759,0.0,0.08,0.549,94.176,1w1hr8DdUGqGF4qyhCvGhP,199149,4,,,,,alexandria virgina,29.3,22.9,25.2,32.3,22.9,25.9,21.7,81.6,3.055,100,8.33,rain,0,0,41.2,21.4,136.1,1008.9,77.5,15.6,184.5,16.0,10,60,5:51:16,20:35:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
5sCab5LlHPDB6NjvrZMwdX,69XTCqVzbSWPMLucSvzlLl,7/10/2023,0.654,0.605,2,-9.031,1,0.136,0.377,0.0,0.0891,0.457,90.016,5sCab5LlHPDB6NjvrZMwdX,233227,4,,,,,alexandria virgina,26.4,16.7,21.8,26.4,16.7,21.8,11.0,51.5,2.245,100,12.5,rain,0,0,50.9,30.7,263.8,1009.7,54.5,15.7,122.0,10.6,6,10,5:02:30,20:47:13,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
5sCab5LlHPDB6NjvrZMwdX,69XTCqVzbSWPMLucSvzlLl,7/10/2023,0.654,0.605,2,-9.031,1,0.136,0.377,0.0,0.0891,0.457,90.016,5sCab5LlHPDB6NjvrZMwdX,233227,4,,,,,alexandria virgina,31.2,21.4,25.8,32.4,21.4,26.1,18.2,65.0,0.0,0,0.0,,0,0,29.5,20.3,321.7,1010.2,61.6,16.0,245.5,21.2,10,10,5:51:55,20:35:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
3pMwo7Y6vWquLxWXOBJQd0,69XTCqVzbSWPMLucSvzlLl,7/11/2023,0.618,0.513,0,-6.58,0,0.13,0.196,0.0593,0.139,0.245,96.964,3pMwo7Y6vWquLxWXOBJQd0,252329,4,0.1,0.677,0.223,0.9908,alexandria virgina,28.2,14.2,20.9,27.1,14.2,20.7,9.0,51.0,0.0,0,0.0,,0,0,33.6,18.7,226.5,1014.0,26.7,16.0,232.0,19.9,7,10,5:03:24,20:46:34,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
3pMwo7Y6vWquLxWXOBJQd0,69XTCqVzbSWPMLucSvzlLl,7/11/2023,0.618,0.513,0,-6.58,0,0.13,0.196,0.0593,0.139,0.245,96.964,3pMwo7Y6vWquLxWXOBJQd0,252329,4,0.1,0.677,0.223,0.9908,alexandria virgina,31.9,21.3,27.0,31.2,21.3,26.8,15.5,51.4,0.0,0,0.0,,0,0,29.5,15.5,284.7,1013.4,34.0,16.0,349.6,30.2,10,10,5:52:34,20:34:36,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
1acb8u70kClk6NjITaZyuG,69XTCqVzbSWPMLucSvzlLl,7/12/2023,0.507,0.972,8,-2.723,1,0.087,0.0576,1.65e-05,0.14,0.797,120.076,1acb8u70kClk6NjITaZyuG,201760,4,,,,,alexandria virgina,30.6,14.1,22.9,28.7,14.1,22.4,6.9,40.5,0.0,0,0.0,,0,0,37.2,24.0,217.6,1013.2,15.1,16.0,259.4,22.4,8,10,5:04:19,20:45:53,0.83,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
1acb8u70kClk6NjITaZyuG,69XTCqVzbSWPMLucSvzlLl,7/12/2023,0.507,0.972,8,-2.723,1,0.087,0.0576,1.65e-05,0.14,0.797,120.076,1acb8u70kClk6NjITaZyuG,201760,4,,,,,alexandria virgina,32.7,22.0,27.7,33.4,22.0,28.2,17.8,56.4,0.0,0,0.0,,0,0,38.9,18.9,205.0,1014.4,40.9,15.9,290.4,25.0,10,10,5:53:15,20:34:10,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
0PJIbOdMs3bd5AT8liULMQ,69XTCqVzbSWPMLucSvzlLl,7/13/2023,0.715,0.703,5,-3.825,1,0.0503,0.192,0.0,0.113,0.596,119.749,0PJIbOdMs3bd5AT8liULMQ,238320,4,0.094,0.71,0.196,0.9915,alexandria virgina,29.5,15.1,22.9,27.9,15.1,22.5,7.6,39.6,0.0,0,0.0,,0,0,36.8,20.7,242.2,1014.8,14.1,16.0,253.0,21.9,8,10,5:05:16,20:45:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
0PJIbOdMs3bd5AT8liULMQ,69XTCqVzbSWPMLucSvzlLl,7/13/2023,0.715,0.703,5,-3.825,1,0.0503,0.192,0.0,0.113,0.596,119.749,0PJIbOdMs3bd5AT8liULMQ,238320,4,0.094,0.71,0.196,0.9915,alexandria virgina,33.8,23.6,28.9,37.0,23.6,30.6,20.6,62.2,0.0,0,0.0,,0,0,42.5,27.0,194.7,1011.0,59.4,15.9,324.0,27.9,10,30,5:53:56,20:33:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
1PFtkFIyVEf672rkorlJB8,69XTCqVzbSWPMLucSvzlLl,7/13/2023,0.704,0.517,1,-7.581,1,0.04,0.00443,0.0199,0.108,0.305,145.95,1PFtkFIyVEf672rkorlJB8,180025,4,,,,,alexandria virgina,29.5,15.1,22.9,27.9,15.1,22.5,7.6,39.6,0.0,0,0.0,,0,0,36.8,20.7,242.2,1014.8,14.1,16.0,253.0,21.9,8,10,5:05:16,20:45:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
1PFtkFIyVEf672rkorlJB8,69XTCqVzbSWPMLucSvzlLl,7/13/2023,0.704,0.517,1,-7.581,1,0.04,0.00443,0.0199,0.108,0.305,145.95,1PFtkFIyVEf672rkorlJB8,180025,4,,,,,alexandria virgina,33.8,23.6,28.9,37.0,23.6,30.6,20.6,62.2,0.0,0,0.0,,0,0,42.5,27.0,194.7,1011.0,59.4,15.9,324.0,27.9,10,30,5:53:56,20:33:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
1ZEDIDPTVlmIs6VoqR56Y6,69XTCqVzbSWPMLucSvzlLl,7/14/2023,0.764,0.153,0,-12.392,1,0.0523,0.917,0.000134,0.118,0.24,84.249,1ZEDIDPTVlmIs6VoqR56Y6,198664,4,,,,,alexandria virgina,32.3,15.8,24.6,30.3,15.8,23.8,7.8,37.1,0.0,0,0.0,,0,0,29.5,14.3,273.1,1016.9,16.4,16.0,227.6,19.8,8,10,5:06:14,20:44:23,0.9,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
1ZEDIDPTVlmIs6VoqR56Y6,69XTCqVzbSWPMLucSvzlLl,7/14/2023,0.764,0.153,0,-12.392,1,0.0523,0.917,0.000134,0.118,0.24,84.249,1ZEDIDPTVlmIs6VoqR56Y6,198664,4,,,,,alexandria virgina,32.1,22.5,27.1,36.5,22.5,28.3,20.1,66.5,29.625,100,8.33,rain,0,0,73.3,22.7,209.6,1011.8,72.1,15.8,227.9,19.8,10,30,5:54:39,20:33:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
1LJdXxqYLqC1hP7dqawFBS,69XTCqVzbSWPMLucSvzlLl,7/14/2023,0.644,0.358,7,-13.502,1,0.237,0.746,2.83e-05,0.123,0.689,149.938,1LJdXxqYLqC1hP7dqawFBS,65787,4,,,,,alexandria virgina,32.3,15.8,24.6,30.3,15.8,23.8,7.8,37.1,0.0,0,0.0,,0,0,29.5,14.3,273.1,1016.9,16.4,16.0,227.6,19.8,8,10,5:06:14,20:44:23,0.9,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
1LJdXxqYLqC1hP7dqawFBS,69XTCqVzbSWPMLucSvzlLl,7/14/2023,0.644,0.358,7,-13.502,1,0.237,0.746,2.83e-05,0.123,0.689,149.938,1LJdXxqYLqC1hP7dqawFBS,65787,4,,,,,alexandria virgina,32.1,22.5,27.1,36.5,22.5,28.3,20.1,66.5,29.625,100,8.33,rain,0,0,73.3,22.7,209.6,1011.8,72.1,15.8,227.9,19.8,10,30,5:54:39,20:33:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
3bIFx1NCUVEAsIj5sd4vy7,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.483,0.83,9,-5.953,1,0.0333,0.29,0.724,0.104,0.797,154.041,3bIFx1NCUVEAsIj5sd4vy7,224642,4,,,,,alexandria virgina,34.7,16.8,26.3,32.2,16.8,25.3,6.4,33.0,0.0,0,0.0,,0,0,41.7,22.4,226.8,1015.3,12.3,16.0,243.7,21.1,8,10,5:07:14,20:43:35,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
3bIFx1NCUVEAsIj5sd4vy7,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.483,0.83,9,-5.953,1,0.0333,0.29,0.724,0.104,0.797,154.041,3bIFx1NCUVEAsIj5sd4vy7,224642,4,,,,,alexandria virgina,31.0,22.5,26.4,36.8,22.5,28.6,23.1,82.8,0.318,100,12.5,rain,0,0,50.0,30.7,180.9,1012.6,74.4,15.1,186.0,16.2,10,60,5:55:22,20:32:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
319gh8XkpWP4lOgEFid5u0,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.54,0.817,5,-4.844,1,0.0337,0.212,0.152,0.243,0.511,107.028,319gh8XkpWP4lOgEFid5u0,204673,4,,,,,alexandria virgina,34.7,16.8,26.3,32.2,16.8,25.3,6.4,33.0,0.0,0,0.0,,0,0,41.7,22.4,226.8,1015.3,12.3,16.0,243.7,21.1,8,10,5:07:14,20:43:35,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
319gh8XkpWP4lOgEFid5u0,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.54,0.817,5,-4.844,1,0.0337,0.212,0.152,0.243,0.511,107.028,319gh8XkpWP4lOgEFid5u0,204673,4,,,,,alexandria virgina,31.0,22.5,26.4,36.8,22.5,28.6,23.1,82.8,0.318,100,12.5,rain,0,0,50.0,30.7,180.9,1012.6,74.4,15.1,186.0,16.2,10,60,5:55:22,20:32:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
1HOUzEsetdIPSpAgRPhZQt,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.708,0.612,5,-6.379,0,0.122,0.0381,0.0,0.277,0.263,139.913,1HOUzEsetdIPSpAgRPhZQt,229013,4,0.08,0.766,0.154,0.9968,alexandria virgina,34.7,16.8,26.3,32.2,16.8,25.3,6.4,33.0,0.0,0,0.0,,0,0,41.7,22.4,226.8,1015.3,12.3,16.0,243.7,21.1,8,10,5:07:14,20:43:35,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
1HOUzEsetdIPSpAgRPhZQt,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.708,0.612,5,-6.379,0,0.122,0.0381,0.0,0.277,0.263,139.913,1HOUzEsetdIPSpAgRPhZQt,229013,4,0.08,0.766,0.154,0.9968,alexandria virgina,31.0,22.5,26.4,36.8,22.5,28.6,23.1,82.8,0.318,100,12.5,rain,0,0,50.0,30.7,180.9,1012.6,74.4,15.1,186.0,16.2,10,60,5:55:22,20:32:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
2fiEhRtZzh480MuKScqr8W,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.555,0.434,9,-13.79,0,0.333,0.528,0.0,0.102,0.125,100.516,2fiEhRtZzh480MuKScqr8W,116926,4,,,,,alexandria virgina,34.7,16.8,26.3,32.2,16.8,25.3,6.4,33.0,0.0,0,0.0,,0,0,41.7,22.4,226.8,1015.3,12.3,16.0,243.7,21.1,8,10,5:07:14,20:43:35,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
2fiEhRtZzh480MuKScqr8W,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.555,0.434,9,-13.79,0,0.333,0.528,0.0,0.102,0.125,100.516,2fiEhRtZzh480MuKScqr8W,116926,4,,,,,alexandria virgina,31.0,22.5,26.4,36.8,22.5,28.6,23.1,82.8,0.318,100,12.5,rain,0,0,50.0,30.7,180.9,1012.6,74.4,15.1,186.0,16.2,10,60,5:55:22,20:32:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
0j4mfXEgjfzO9Lx5mhQDtx,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.46,0.328,0,-12.415,0,0.292,0.817,1.23e-05,0.371,0.486,151.66,0j4mfXEgjfzO9Lx5mhQDtx,185093,5,,,,,alexandria virgina,34.7,16.8,26.3,32.2,16.8,25.3,6.4,33.0,0.0,0,0.0,,0,0,41.7,22.4,226.8,1015.3,12.3,16.0,243.7,21.1,8,10,5:07:14,20:43:35,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
0j4mfXEgjfzO9Lx5mhQDtx,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.46,0.328,0,-12.415,0,0.292,0.817,1.23e-05,0.371,0.486,151.66,0j4mfXEgjfzO9Lx5mhQDtx,185093,5,,,,,alexandria virgina,31.0,22.5,26.4,36.8,22.5,28.6,23.1,82.8,0.318,100,12.5,rain,0,0,50.0,30.7,180.9,1012.6,74.4,15.1,186.0,16.2,10,60,5:55:22,20:32:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
572iBRekFxU31HurgU5CZj,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.736,0.433,1,-13.486,1,0.192,0.0133,4.42e-05,0.0997,0.323,106.977,572iBRekFxU31HurgU5CZj,119510,4,,,,,alexandria virgina,34.7,16.8,26.3,32.2,16.8,25.3,6.4,33.0,0.0,0,0.0,,0,0,41.7,22.4,226.8,1015.3,12.3,16.0,243.7,21.1,8,10,5:07:14,20:43:35,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
572iBRekFxU31HurgU5CZj,69XTCqVzbSWPMLucSvzlLl,7/15/2023,0.736,0.433,1,-13.486,1,0.192,0.0133,4.42e-05,0.0997,0.323,106.977,572iBRekFxU31HurgU5CZj,119510,4,,,,,alexandria virgina,31.0,22.5,26.4,36.8,22.5,28.6,23.1,82.8,0.318,100,12.5,rain,0,0,50.0,30.7,180.9,1012.6,74.4,15.1,186.0,16.2,10,60,5:55:22,20:32:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
3OQdQYHxBUN5YZDmbjc08z,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.715,0.684,2,-8.138,1,0.549,0.152,0.0,0.473,0.767,89.963,3OQdQYHxBUN5YZDmbjc08z,130342,4,,,,,alexandria virgina,33.0,14.2,23.9,30.9,14.2,23.2,6.2,35.2,0.0,0,0.0,,0,0,29.5,9.3,23.2,1018.2,2.4,16.0,243.4,21.0,8,10,5:11:26,20:39:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
3OQdQYHxBUN5YZDmbjc08z,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.715,0.684,2,-8.138,1,0.549,0.152,0.0,0.473,0.767,89.963,3OQdQYHxBUN5YZDmbjc08z,130342,4,,,,,alexandria virgina,30.4,22.6,26.4,33.5,22.6,27.5,21.5,75.3,11.987,100,20.83,rain,0,0,16.6,14.5,180.1,1015.6,73.2,14.9,234.9,20.4,10,60,5:58:23,20:30:17,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
3YbCTWvqacBmKNBkQEYXPU,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.759,0.512,4,-9.694,1,0.0577,0.778,0.000192,0.111,0.274,130.042,3YbCTWvqacBmKNBkQEYXPU,307461,4,,,,,alexandria virgina,33.0,14.2,23.9,30.9,14.2,23.2,6.2,35.2,0.0,0,0.0,,0,0,29.5,9.3,23.2,1018.2,2.4,16.0,243.4,21.0,8,10,5:11:26,20:39:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
3YbCTWvqacBmKNBkQEYXPU,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.759,0.512,4,-9.694,1,0.0577,0.778,0.000192,0.111,0.274,130.042,3YbCTWvqacBmKNBkQEYXPU,307461,4,,,,,alexandria virgina,30.4,22.6,26.4,33.5,22.6,27.5,21.5,75.3,11.987,100,20.83,rain,0,0,16.6,14.5,180.1,1015.6,73.2,14.9,234.9,20.4,10,60,5:58:23,20:30:17,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
4AGUH2VbL98tBZG3iOrvzg,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.952,0.53,7,-6.891,1,0.0938,0.062,0.108,0.19,0.515,116.955,4AGUH2VbL98tBZG3iOrvzg,196232,4,,,,,alexandria virgina,33.0,14.2,23.9,30.9,14.2,23.2,6.2,35.2,0.0,0,0.0,,0,0,29.5,9.3,23.2,1018.2,2.4,16.0,243.4,21.0,8,10,5:11:26,20:39:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
4AGUH2VbL98tBZG3iOrvzg,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.952,0.53,7,-6.891,1,0.0938,0.062,0.108,0.19,0.515,116.955,4AGUH2VbL98tBZG3iOrvzg,196232,4,,,,,alexandria virgina,30.4,22.6,26.4,33.5,22.6,27.5,21.5,75.3,11.987,100,20.83,rain,0,0,16.6,14.5,180.1,1015.6,73.2,14.9,234.9,20.4,10,60,5:58:23,20:30:17,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
48yTs5eM5W3hAcxzuasi1O,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.809,0.507,11,-7.226,1,0.0446,0.092,0.000569,0.129,0.364,109.973,48yTs5eM5W3hAcxzuasi1O,216607,4,,,,,alexandria virgina,33.0,14.2,23.9,30.9,14.2,23.2,6.2,35.2,0.0,0,0.0,,0,0,29.5,9.3,23.2,1018.2,2.4,16.0,243.4,21.0,8,10,5:11:26,20:39:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
48yTs5eM5W3hAcxzuasi1O,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.809,0.507,11,-7.226,1,0.0446,0.092,0.000569,0.129,0.364,109.973,48yTs5eM5W3hAcxzuasi1O,216607,4,,,,,alexandria virgina,30.4,22.6,26.4,33.5,22.6,27.5,21.5,75.3,11.987,100,20.83,rain,0,0,16.6,14.5,180.1,1015.6,73.2,14.9,234.9,20.4,10,60,5:58:23,20:30:17,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
05xA64s3UzOOmAnh9SIIjn,69XTCqVzbSWPMLucSvzlLl,7/19/2023,0.749,0.399,8,-7.526,1,0.0393,0.261,0.0126,0.0949,0.816,89.972,05xA64s3UzOOmAnh9SIIjn,302001,4,,,,,alexandria virgina,33.0,14.2,23.9,30.9,14.2,23.2,6.2,35.2,0.0,0,0.0,,0,0,29.5,9.3,23.2,1018.2,2.4,16.0,243.4,21.0,8,10,5:11:26,20:39:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"F4353,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
