artistName,Year,Month,Day,time,Sum of msPlayed,trackName
blink-182,2023,July,18,1899-12-30 01:51:00,171533,First Date
blink-182,2023,July,18,1899-12-30 10:27:00,171533,First Date
blink-182,2023,July,19,1899-12-30 20:23:00,172645,Feeling This
blink-182,2023,July,19,1899-12-30 20:32:00,171533,First Date
blink-182,2023,July,20,1899-12-30 01:44:00,171533,First Date
blink-182,2023,July,20,1899-12-30 03:11:00,171533,First Date
blink-182,2023,July,20,1899-12-30 20:04:00,171093,The Rock Show
blink-182,2023,July,20,1899-12-30 21:46:00,167066,All The Small Things
blink-182,2023,July,21,1899-12-30 00:43:00,171533,First Date
blink-182,2023,July,23,1899-12-30 07:33:00,171533,First Date
blink-182,2023,July,29,1899-12-30 06:38:00,167066,All The Small Things
blink-182,2023,July,31,1899-12-30 06:48:00,167066,All The Small Things
blink-182,2023,July,31,1899-12-30 18:33:00,171533,First Date
blink-182,2023,August,2,1899-12-30 21:35:00,171533,First Date
blink-182,2023,August,8,1899-12-30 00:30:00,171533,First Date
blink-182,2023,August,12,1899-12-30 01:35:00,167066,All The Small Things
blink-182,2023,August,25,1899-12-30 03:42:00,171533,First Date
blink-182,2023,August,26,1899-12-30 09:09:00,167066,All The Small Things
blink-182,2023,August,27,1899-12-30 01:16:00,171533,First Date
blink-182,2023,September,4,1899-12-30 03:20:00,1410,First Date
blink-182,2023,September,12,1899-12-30 23:38:00,167066,All The Small Things
blink-182,2023,September,13,1899-12-30 21:50:00,171533,First Date
blink-182,2023,September,15,1899-12-30 01:36:00,227240,I Miss You
blink-182,2023,September,16,1899-12-30 21:43:00,171533,First Date
Blitzen Trapper,2023,August,25,1899-12-30 03:13:00,247515,Furr
Blitzen Trapper,2023,September,3,1899-12-30 01:03:00,247515,Furr
Blitzen Trapper,2023,September,14,1899-12-30 22:09:00,250544,Furr
Blue Öyster Cult,2023,June,5,1899-12-30 20:15:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,June,9,1899-12-30 00:08:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,July,23,1899-12-30 00:04:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,August,11,1899-12-30 10:43:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,August,20,1899-12-30 02:45:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,August,31,1899-12-30 00:37:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,August,31,1899-12-30 14:57:00,221400,Godzilla
Blue Öyster Cult,2023,September,2,1899-12-30 18:21:00,271000,Burnin' for You
Blue Öyster Cult,2023,September,4,1899-12-30 21:15:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,September,6,1899-12-30 15:51:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,September,7,1899-12-30 02:37:00,221400,Godzilla
Blue Öyster Cult,2023,September,7,1899-12-30 15:20:00,221400,Godzilla
Blue Öyster Cult,2023,September,7,1899-12-30 22:15:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,September,8,1899-12-30 21:19:00,308120,(Don't Fear) The Reaper
Blue Öyster Cult,2023,September,15,1899-12-30 21:30:00,308120,(Don't Fear) The Reaper
Blue Swede,2023,June,11,1899-12-30 17:32:00,172866,Hooked On A Feeling
Blue Swede,2023,June,26,1899-12-30 22:05:00,172866,Hooked On A Feeling
Blue Swede,2023,July,29,1899-12-30 05:12:00,172866,Hooked On A Feeling
Blue Swede,2023,August,13,1899-12-30 04:19:00,172866,Hooked On A Feeling
Blue Swede,2023,August,13,1899-12-30 12:17:00,32718,Hooked On A Feeling
Blue Swede,2023,August,13,1899-12-30 18:29:00,172866,Hooked On A Feeling
Blue Swede,2023,August,13,1899-12-30 20:12:00,172866,Hooked On A Feeling
Blue Swede,2023,August,14,1899-12-30 10:26:00,172866,Hooked On A Feeling
Blue Swede,2023,August,15,1899-12-30 01:30:00,172866,Hooked On A Feeling
Blue Swede,2023,August,15,1899-12-30 20:33:00,172866,Hooked On A Feeling
Blue Swede,2023,August,15,1899-12-30 23:23:00,172866,Hooked On A Feeling
Blue Swede,2023,August,17,1899-12-30 00:59:00,172866,Hooked On A Feeling
Blue Swede,2023,August,17,1899-12-30 21:17:00,1380,Hooked On A Feeling
Blue Swede,2023,August,18,1899-12-30 02:24:00,172866,Hooked On A Feeling
Blue Swede,2023,August,18,1899-12-30 23:22:00,17600,Hooked On A Feeling
Blue Swede,2023,August,18,1899-12-30 23:24:00,63589,Hooked On A Feeling
Blue Swede,2023,August,20,1899-12-30 01:13:00,83025,Hooked On A Feeling
Blue Swede,2023,August,20,1899-12-30 23:31:00,172866,Hooked On A Feeling
Blue Swede,2023,August,22,1899-12-30 10:06:00,172866,Hooked On A Feeling
Blue Swede,2023,August,23,1899-12-30 02:52:00,172866,Hooked On A Feeling
Blue Swede,2023,August,23,1899-12-30 21:40:00,172866,Hooked On A Feeling
Blue Swede,2023,August,24,1899-12-30 03:59:00,172866,Hooked On A Feeling
Blue Swede,2023,August,26,1899-12-30 00:54:00,172866,Hooked On A Feeling
Blue Swede,2023,August,26,1899-12-30 17:09:00,172866,Hooked On A Feeling
Blue Swede,2023,August,27,1899-12-30 18:55:00,172866,Hooked On A Feeling
Blue Swede,2023,August,29,1899-12-30 00:45:00,172866,Hooked On A Feeling
Blue Swede,2023,August,29,1899-12-30 15:55:00,3576,Hooked On A Feeling
Blue Swede,2023,September,1,1899-12-30 00:27:00,172866,Hooked On A Feeling
Blue Swede,2023,September,1,1899-12-30 02:35:00,172866,Hooked On A Feeling
Blue Swede,2023,September,1,1899-12-30 05:55:00,172866,Hooked On A Feeling
Blue Swede,2023,September,6,1899-12-30 06:17:00,1930,Hooked On A Feeling
Blue Swede,2023,September,8,1899-12-30 05:06:00,1090,Hooked On A Feeling
Blue Swede,2023,September,8,1899-12-30 08:14:00,122143,Hooked On A Feeling
Blue Swede,2023,September,9,1899-12-30 21:42:00,172866,Hooked On A Feeling
Blue Swede,2023,September,10,1899-12-30 20:56:00,172866,Hooked On A Feeling
Blue Swede,2023,September,11,1899-12-30 06:45:00,172866,Hooked On A Feeling
Blue Swede,2023,September,12,1899-12-30 15:40:00,172866,Hooked On A Feeling
Blue Swede,2023,September,15,1899-12-30 01:33:00,172866,Hooked On A Feeling
Blur,2023,July,23,1899-12-30 21:48:00,121160,Song 2 - 2012 Remaster
Blur,2023,August,11,1899-12-30 00:53:00,121160,Song 2 - 2012 Remaster
Blur,2023,August,21,1899-12-30 01:33:00,121160,Song 2 - 2012 Remaster
Blur,2023,August,21,1899-12-30 10:35:00,121160,Song 2 - 2012 Remaster
Blur,2023,August,31,1899-12-30 03:11:00,121160,Song 2 - 2012 Remaster
Blur,2023,September,3,1899-12-30 21:06:00,121160,Song 2 - 2012 Remaster
Blur,2023,September,5,1899-12-30 15:32:00,121160,Song 2 - 2012 Remaster
Blur,2023,September,7,1899-12-30 04:43:00,121160,Song 2 - 2012 Remaster
Blur,2023,September,9,1899-12-30 17:30:00,121160,Song 2 - 2012 Remaster
Blur,2023,September,15,1899-12-30 15:24:00,121160,Song 2 - 2012 Remaster
Bob Seger,2023,July,23,1899-12-30 05:29:00,194146,Old Time Rock & Roll
Bob Seger,2023,September,3,1899-12-30 22:01:00,194146,Old Time Rock & Roll
Bob Seger,2023,September,7,1899-12-30 16:08:00,54417,Old Time Rock & Roll
Bob Seger,2023,September,8,1899-12-30 20:59:00,194146,Old Time Rock & Roll
Bon Jovi,2023,July,23,1899-12-30 05:42:00,113710,Wanted Dead Or Alive
Bon Jovi,2023,July,24,1899-12-30 21:37:00,3420,Wanted Dead Or Alive
Bon Jovi,2023,August,11,1899-12-30 01:07:00,222706,You Give Love A Bad Name
Bon Jovi,2023,August,11,1899-12-30 10:50:00,224493,It's My Life
Bon Jovi,2023,August,11,1899-12-30 20:51:00,249293,Livin' On A Prayer
Bon Jovi,2023,August,12,1899-12-30 00:51:00,4380,Wanted Dead Or Alive
Bon Jovi,2023,August,21,1899-12-30 01:43:00,249293,Livin' On A Prayer
Bon Jovi,2023,August,21,1899-12-30 03:05:00,109853,Wanted Dead Or Alive
Bon Jovi,2023,August,21,1899-12-30 21:25:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,August,31,1899-12-30 02:01:00,249293,Livin' On A Prayer
Bon Jovi,2023,August,31,1899-12-30 03:03:00,224493,It's My Life
Bon Jovi,2023,August,31,1899-12-30 14:12:00,249293,Livin' On A Prayer
Bon Jovi,2023,August,31,1899-12-30 14:32:00,222706,You Give Love A Bad Name
Bon Jovi,2023,August,31,1899-12-30 20:21:00,224493,It's My Life
Bon Jovi,2023,September,3,1899-12-30 19:51:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,September,4,1899-12-30 00:39:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,September,4,1899-12-30 23:23:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,September,7,1899-12-30 00:36:00,222706,You Give Love A Bad Name
Bon Jovi,2023,September,7,1899-12-30 01:22:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,September,7,1899-12-30 22:32:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,September,7,1899-12-30 23:43:00,222706,You Give Love A Bad Name
Bon Jovi,2023,September,8,1899-12-30 21:14:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,September,8,1899-12-30 21:36:00,222706,You Give Love A Bad Name
Bon Jovi,2023,September,15,1899-12-30 19:59:00,308666,Wanted Dead Or Alive
Bon Jovi,2023,September,16,1899-12-30 02:03:00,21364,You Give Love A Bad Name
Boney M.,2023,July,8,1899-12-30 16:19:00,351573,Rasputin
Boney M.,2023,July,29,1899-12-30 21:31:00,8022,Rasputin
Boney M.,2023,August,10,1899-12-30 02:04:00,351573,Rasputin
Boney M.,2023,August,10,1899-12-30 02:13:00,54436,Rasputin
Boney M.,2023,August,13,1899-12-30 03:06:00,351573,Rasputin
Boney M.,2023,August,13,1899-12-30 05:41:00,351573,Rasputin
Boney M.,2023,August,13,1899-12-30 12:24:00,351573,Rasputin
Boney M.,2023,August,13,1899-12-30 19:11:00,351573,Rasputin
Boney M.,2023,August,14,1899-12-30 02:14:00,351573,Rasputin
Boney M.,2023,August,14,1899-12-30 10:43:00,351573,Rasputin
Boney M.,2023,August,15,1899-12-30 01:47:00,351573,Rasputin
Boney M.,2023,August,15,1899-12-30 20:50:00,351573,Rasputin
Boney M.,2023,August,15,1899-12-30 23:42:00,351573,Rasputin
Boney M.,2023,August,17,1899-12-30 00:56:00,351573,Rasputin
Boney M.,2023,August,17,1899-12-30 11:00:00,351573,Rasputin
Boney M.,2023,August,17,1899-12-30 21:50:00,321730,Rasputin
Boney M.,2023,August,17,1899-12-30 22:28:00,29787,Rasputin
Boney M.,2023,August,18,1899-12-30 01:14:00,5354,Rasputin
Boney M.,2023,August,19,1899-12-30 18:44:00,351573,Rasputin
Boney M.,2023,August,21,1899-12-30 22:46:00,351573,Rasputin
Boney M.,2023,August,22,1899-12-30 21:42:00,351573,Rasputin
Boney M.,2023,August,23,1899-12-30 21:51:00,351573,Rasputin
Boney M.,2023,August,24,1899-12-30 04:05:00,351573,Rasputin
Boney M.,2023,August,26,1899-12-30 01:00:00,351573,Rasputin
Boney M.,2023,August,26,1899-12-30 18:09:00,351573,Rasputin
Boney M.,2023,August,27,1899-12-30 02:21:00,351573,Rasputin
Boney M.,2023,August,27,1899-12-30 21:05:00,351573,Rasputin
Boney M.,2023,August,29,1899-12-30 00:39:00,351573,Rasputin
Boney M.,2023,August,29,1899-12-30 15:52:00,29746,Rasputin
Boney M.,2023,September,1,1899-12-30 07:23:00,351573,Rasputin
Boney M.,2023,September,2,1899-12-30 07:26:00,37500,Rasputin
Boney M.,2023,September,4,1899-12-30 02:01:00,351573,Rasputin
Boney M.,2023,September,9,1899-12-30 22:16:00,351573,Rasputin
Boney M.,2023,September,10,1899-12-30 22:29:00,351573,Rasputin
Boney M.,2023,September,11,1899-12-30 07:13:00,23883,Rasputin
Boney M.,2023,September,12,1899-12-30 02:52:00,327928,Rasputin
Boney M.,2023,September,16,1899-12-30 22:49:00,351573,Rasputin
Bonnie Tyler,2023,July,28,1899-12-30 01:49:00,187879,"Holding Out for a Hero - From ""Footloose"" Soundtrack"
Bonnie Tyler,2023,July,29,1899-12-30 01:04:00,159839,"Holding Out for a Hero - From ""Footloose"" Soundtrack"
Boogie Belgique,2023,September,15,1899-12-30 06:35:00,241743,Every Time
Bowling For Soup,2023,June,24,1899-12-30 22:06:00,193000,1985
Bowling For Soup,2023,July,19,1899-12-30 21:00:00,209040,High School Never Ends - Main Version - Explicit
Bowling For Soup,2023,July,19,1899-12-30 21:50:00,193000,1985
Bowling For Soup,2023,July,20,1899-12-30 20:07:00,7645,High School Never Ends - Main Version - Explicit
Bowling For Soup,2023,July,20,1899-12-30 20:17:00,253360,High School Never Ends - Main Version - Explicit
Bowling For Soup,2023,July,20,1899-12-30 20:51:00,197800,Girl All the Bad Guys Want
Bowling For Soup,2023,August,1,1899-12-30 02:17:00,209040,High School Never Ends - Main Version - Explicit
Bowling For Soup,2023,September,2,1899-12-30 19:44:00,101152,I Ran (So Far Away)
Bowling For Soup,2023,September,7,1899-12-30 05:26:00,154680,I Ran (So Far Away)
BOYS LIKE GIRLS,2023,June,24,1899-12-30 20:26:00,206520,The Great Escape
BOYS LIKE GIRLS,2023,August,1,1899-12-30 11:07:00,206520,The Great Escape
BOYS LIKE GIRLS,2023,September,3,1899-12-30 00:51:00,206520,The Great Escape
BOYS LIKE GIRLS,2023,September,13,1899-12-30 01:50:00,206520,The Great Escape
BOYS LIKE GIRLS,2023,September,13,1899-12-30 22:04:00,206520,The Great Escape
BOYS LIKE GIRLS,2023,September,15,1899-12-30 06:46:00,206520,The Great Escape
Briston Maroney,2023,June,6,1899-12-30 03:17:00,251906,Freakin' Out On the Interstate
Briston Maroney,2023,June,7,1899-12-30 10:57:00,251906,Freakin' Out On the Interstate
Briston Maroney,2023,June,10,1899-12-30 17:53:00,251906,Freakin' Out On the Interstate
Briston Maroney,2023,June,11,1899-12-30 19:33:00,251906,Freakin' Out On the Interstate
Briston Maroney,2023,June,21,1899-12-30 22:12:00,251906,Freakin' Out On the Interstate
Briston Maroney,2023,July,28,1899-12-30 02:12:00,251906,Freakin' Out On the Interstate
Broken Social Scene,2023,July,23,1899-12-30 04:31:00,308946,Stars And Sons
Broken Social Scene,2023,August,21,1899-12-30 03:10:00,16470,Stars And Sons
Broken Social Scene,2023,September,6,1899-12-30 01:48:00,308946,Stars And Sons
Broken Social Scene,2023,September,8,1899-12-30 21:44:00,308946,Stars And Sons
Broken Social Scene,2023,September,11,1899-12-30 23:20:00,308946,Stars And Sons
Bruce Springsteen,2023,June,11,1899-12-30 20:13:00,15920,Born to Run
C418,2023,August,7,1899-12-30 22:40:00,65000,Key
C418,2023,August,7,1899-12-30 22:41:00,111437,Door
C418,2023,August,7,1899-12-30 22:45:00,208562,Subwoofer Lullaby
C418,2023,August,7,1899-12-30 22:48:00,177500,Living Mice
C418,2023,August,7,1899-12-30 22:51:00,160000,Moog City
C418,2023,August,7,1899-12-30 22:54:00,204000,Haggstrom
C418,2023,August,7,1899-12-30 22:58:00,254000,Minecraft
C418,2023,August,7,1899-12-30 22:59:00,65125,Oxygène
C418,2023,August,7,1899-12-30 23:01:00,114875,Équinoxe
C418,2023,August,7,1899-12-30 23:06:00,281500,Mice On Venus
C418,2023,August,7,1899-12-30 23:07:00,68500,Dry Hands
C418,2023,August,7,1899-12-30 23:09:00,90000,Wet Hands
C418,2023,August,7,1899-12-30 23:12:00,191750,Clark
C418,2023,August,7,1899-12-30 23:21:00,87750,Chris
C418,2023,August,7,1899-12-30 23:22:00,25000,Excuse
C418,2023,August,7,1899-12-30 23:22:00,83494,Thirteen
C418,2023,August,7,1899-12-30 23:24:00,20420,Cat
C418,2023,August,7,1899-12-30 23:28:00,23936,Dog
Cage The Elephant,2023,June,11,1899-12-30 05:04:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,11,1899-12-30 20:33:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,13,1899-12-30 10:31:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,13,1899-12-30 21:02:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,14,1899-12-30 21:28:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,16,1899-12-30 03:51:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,16,1899-12-30 19:51:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,16,1899-12-30 22:29:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,18,1899-12-30 01:51:00,173173,Mess Around
Cage The Elephant,2023,June,19,1899-12-30 16:38:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,20,1899-12-30 02:06:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,23,1899-12-30 20:15:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,June,25,1899-12-30 13:47:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,July,23,1899-12-30 22:58:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,August,11,1899-12-30 22:19:00,228320,Back Against the Wall
Cage The Elephant,2023,August,12,1899-12-30 00:54:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,August,20,1899-12-30 02:31:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,August,30,1899-12-30 15:20:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,August,31,1899-12-30 16:10:00,241320,In One Ear
Cage The Elephant,2023,September,6,1899-12-30 04:06:00,241320,In One Ear
Cage The Elephant,2023,September,6,1899-12-30 22:25:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,September,7,1899-12-30 07:19:00,241320,In One Ear
Cage The Elephant,2023,September,8,1899-12-30 03:28:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,September,8,1899-12-30 21:32:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,September,14,1899-12-30 17:52:00,175493,Ain't No Rest for the Wicked
Cage The Elephant,2023,September,15,1899-12-30 18:14:00,175493,Ain't No Rest for the Wicked
CAKE,2023,June,5,1899-12-30 22:38:00,310333,I Will Survive
CAKE,2023,June,6,1899-12-30 02:14:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,6,1899-12-30 02:51:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,6,1899-12-30 03:08:00,310333,I Will Survive
CAKE,2023,June,7,1899-12-30 10:53:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,8,1899-12-30 01:18:00,220226,Comfort Eagle
CAKE,2023,June,10,1899-12-30 17:04:00,220226,Comfort Eagle
CAKE,2023,June,11,1899-12-30 20:12:00,215187,Love You Madly
CAKE,2023,June,11,1899-12-30 20:13:00,22899,Love You Madly
CAKE,2023,June,11,1899-12-30 20:26:00,220226,Comfort Eagle
CAKE,2023,June,12,1899-12-30 02:59:00,136760,Love You Madly
CAKE,2023,June,12,1899-12-30 10:16:00,101252,Love You Madly
CAKE,2023,June,13,1899-12-30 01:19:00,220226,Comfort Eagle
CAKE,2023,June,13,1899-12-30 11:11:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,13,1899-12-30 21:21:00,237826,Love You Madly
CAKE,2023,June,14,1899-12-30 03:01:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,14,1899-12-30 23:15:00,4100,Comfort Eagle
CAKE,2023,June,15,1899-12-30 03:27:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,15,1899-12-30 10:10:00,237826,Love You Madly
CAKE,2023,June,15,1899-12-30 19:53:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,16,1899-12-30 01:34:00,490,Comfort Eagle
CAKE,2023,June,16,1899-12-30 04:34:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,16,1899-12-30 22:26:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,17,1899-12-30 01:04:00,237826,Love You Madly
CAKE,2023,June,19,1899-12-30 18:02:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,19,1899-12-30 19:00:00,237826,Love You Madly
CAKE,2023,June,20,1899-12-30 21:20:00,204133,Short Skirt / Long Jacket
CAKE,2023,June,23,1899-12-30 23:32:00,204133,Short Skirt / Long Jacket
CAKE,2023,July,23,1899-12-30 02:19:00,179600,The Distance
CAKE,2023,July,28,1899-12-30 02:55:00,74382,Short Skirt / Long Jacket
CAKE,2023,August,2,1899-12-30 01:43:00,237826,Love You Madly
CAKE,2023,August,5,1899-12-30 21:27:00,146234,I Will Survive
CAKE,2023,August,6,1899-12-30 02:23:00,164359,I Will Survive
CAKE,2023,August,12,1899-12-30 14:16:00,179600,The Distance
CAKE,2023,August,12,1899-12-30 15:43:00,220226,Comfort Eagle
CAKE,2023,August,12,1899-12-30 17:52:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,13,1899-12-30 03:50:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,13,1899-12-30 06:25:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,13,1899-12-30 16:31:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,14,1899-12-30 19:58:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,15,1899-12-30 02:13:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,15,1899-12-30 21:15:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,16,1899-12-30 00:07:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,16,1899-12-30 22:40:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,18,1899-12-30 03:06:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,20,1899-12-30 00:50:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,20,1899-12-30 16:55:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,21,1899-12-30 03:08:00,179600,The Distance
CAKE,2023,August,22,1899-12-30 10:10:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,23,1899-12-30 02:54:00,100181,Short Skirt / Long Jacket
CAKE,2023,August,23,1899-12-30 20:27:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,24,1899-12-30 03:12:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,24,1899-12-30 10:16:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,24,1899-12-30 10:44:00,237826,Love You Madly
CAKE,2023,August,25,1899-12-30 02:59:00,179600,The Distance
CAKE,2023,August,25,1899-12-30 21:09:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,26,1899-12-30 16:30:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,27,1899-12-30 16:56:00,204133,Short Skirt / Long Jacket
CAKE,2023,August,28,1899-12-30 04:37:00,237826,Love You Madly
CAKE,2023,August,29,1899-12-30 00:56:00,204133,Short Skirt / Long Jacket
